,model,mse,rmse,mae,r2,mape,time,i,train,test
199,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.03304999996908009,1,6310,3153
200,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.04182590002892539,1,6310,3153
201,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.004754699999466538,1,6310,3153
202,PLS,0.00843312295452194,0.09183203664583477,0.0518574981539336,-0.04214500100674279,1.5885571511497802,0.010292900027707219,1,6310,3153
203,XGBoost,0.013233905283321721,0.11503871210736724,0.08045357828667139,-0.6354141056861038,1.7505136458799004,8.695298000006005,1,6310,3153
204,AdaBoost,0.007005573159438037,0.0836993020247961,0.04698024037085334,-0.02496969562476492,0.1132112385341469,0.5032669000211172,2,9463,3153
205,Boosting,0.007338383780501542,0.08566436704080374,0.047110280348622253,-0.07366247110632385,0.11378342180335473,2.788666900014505,2,9463,3153
206,DecisionTree,0.007092855775939541,0.08421909389170333,0.04455038826109312,-0.03773981947228422,0.10798334206214681,0.015945599996484816,2,9463,3153
207,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.0071001999895088375,2,9463,3153
208,PCR,0.00682933323152695,0.08263977995812277,0.045435585895004044,0.0008155729259736733,0.10833757542373705,0.019727100036107004,2,9463,3153
209,Bagging,0.009529726313930568,0.09762031711652328,0.06676766686524964,-0.3942728820435668,0.1542653259853178,1.0891137000289746,2,9463,3153
210,RF,0.00768044816448707,0.08763816614059806,0.05586045779729866,-0.12370914388503507,0.13108173351208366,12.26157480000984,2,9463,3153
211,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.016795800009276718,2,9463,3153
212,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.03364430001238361,2,9463,3153
213,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.0034306999878026545,2,9463,3153
214,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.036649600020609796,2,9463,3153
215,XGBoost,0.009086758536757496,0.09532449075005592,0.05954247306686275,-0.3294632601314773,0.14093957103089352,22.647202700027265,2,9463,3153
216,AdaBoost,0.007372657988188841,0.08586418338392814,0.052797309324315804,-0.1753768676761165,0.12431279911352584,0.7904433999792673,3,12616,3153
217,Boosting,0.00699135573814128,0.08361432734969097,0.05197459617307667,-0.11458822875963048,0.12038680680327037,5.892637700017076,3,12616,3153
218,DecisionTree,0.006265264266767761,0.07915342233136709,0.035029389852289164,0.0011680046960058643,0.09443402169468551,0.03479859995422885,3,12616,3153
219,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.014314100029878318,3,12616,3153
220,PCR,0.006128940829209313,0.0782875521983496,0.038812747745378226,0.022901199872695677,0.10015420016116822,0.050250999978743494,3,12616,3153
221,Bagging,0.011475626938018981,0.1071243526842472,0.08184565823938374,-0.8294876103891953,0.1781474849651519,1.8459598000044934,3,12616,3153
222,RF,0.008115606004806906,0.09008665830636024,0.061923020047515695,-0.2938204349781235,0.1405363857925031,17.84409270004835,3,12616,3153
223,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.02399169997079298,3,12616,3153
224,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.01327209995361045,3,12616,3153
225,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.007470600015949458,3,12616,3153
226,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.020413099962752312,3,12616,3153
227,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.4848366000223905,3,12616,3153
228,AdaBoost,0.00722585289542765,0.08500501688387369,0.046406818012569434,-0.022769957398976137,0.11750312220159183,1.258401800005231,4,15769,3153
229,Boosting,0.00793575605832033,0.08908286063166321,0.05937876560277347,-0.12325188502423723,0.14881989315354094,6.97229869995499,4,15769,3153
230,DecisionTree,0.006916016555586788,0.08316259108269047,0.03954632291974019,0.02108525314651033,0.1059426447571704,0.05865690001519397,4,15769,3153
231,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.011194399965461344,4,15769,3153
232,PCR,0.007060439980756125,0.0840264243006694,0.04364821134216606,0.0006431070710865017,0.11276430249884153,0.06962409999687225,4,15769,3153
233,Bagging,0.011139004727361072,0.10554148344305699,0.07227156517642042,-0.5766497817412075,0.16815712372966266,3.5834247999591753,4,15769,3153
234,RF,0.009209384659098253,0.09596553891422822,0.06354152035603493,-0.3035252850797556,0.14927836366760378,19.24130380002316,4,15769,3153
235,LinearReg,0.006885791941531005,0.08298067209616349,0.042013561806823654,0.025363340131895118,0.10862356394886737,0.02947780000977218,4,15769,3153
236,BayesRidge,0.006882440113832403,0.08296047320159404,0.0419827746751977,0.02583776837201024,0.10848925096168585,0.016470600035972893,4,15769,3153
237,RidgeReg,0.0068847029673212035,0.08297411022313649,0.04200360137722054,0.025517476968374475,0.10857547314948446,0.005337200011126697,4,15769,3153
238,PLS,0.006885590586071744,0.08297945882007031,0.041909913640169785,0.025391840617231765,0.10838991813559873,0.026699000038206577,4,15769,3153
239,XGBoost,0.008756695180250386,0.09357721506996447,0.054819061993597325,-0.23945019170369597,0.12893404284919566,0.533603599993512,4,15769,3153
240,AdaBoost,0.010183141554804166,0.10091155312849052,0.06960192138869899,-0.19119784316863098,762114330376.3125,0.43019290000665933,0,3157,3153
241,Boosting,0.008997552753582895,0.09485543080700701,0.057006229850977724,-0.052510698803699185,700715769595.4958,0.89613880001707,0,3157,3153
242,DecisionTree,0.008133027943866928,0.09018330191264305,0.03841830275678549,0.04861920135108999,713846594801.435,0.008378300000913441,0,3157,3153
243,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.0022462999913841486,0,3157,3153
244,PCR,0.007629265770132991,0.08734566829633277,0.044711828176296875,0.1075480114429721,717015243228.4941,0.010280499991495162,0,3157,3153
245,Bagging,0.00914972429206449,0.09565419118922333,0.06501687601254495,-0.07031133600935724,777828065791.0732,0.28578410000773147,0,3157,3153
246,RF,0.009069689799809467,0.09523491901508326,0.06274077169426662,-0.06094910589204128,784665205339.5635,2.8708620999823324,0,3157,3153
247,LinearReg,0.009131401660271701,0.09555836781921143,0.06427453395800846,-0.06816800142490909,835633276703.3442,0.011594799987506121,0,3157,3153
248,BayesRidge,0.006956949054728853,0.0834083272505141,0.04366515966144879,0.18619390053382923,749453297944.6818,0.007172000012360513,0,3157,3153
249,RidgeReg,0.007024793519656877,0.08381404130369134,0.04515599395789234,0.17825762862223382,762629360729.6433,0.007513899996411055,0,3157,3153
250,PLS,0.00691153714000745,0.08313565504648081,0.042421655998588256,0.191506070121099,721471500251.6327,0.005995300016365945,0,3157,3153
251,XGBoost,0.019940584831366237,0.14121113564930435,0.09780815672989325,-1.3325985909955644,848560318893.6515,0.24594160000560805,0,3157,3153
252,AdaBoost,0.009602125789304578,0.09799043723396982,0.063662506927722,-0.18660755266184292,1.7279797556813852,0.4001405999879353,1,6310,3153
253,Boosting,0.008721001637823479,0.09338630326671829,0.051272242237603065,-0.07772035456401905,1.6122672017103759,3.3217826999607496,1,6310,3153
254,DecisionTree,0.007882919943685897,0.08878580935986279,0.043281606893001395,0.025847760438076794,1.585388483993357,0.021726600010879338,1,6310,3153
255,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.004149599990341812,1,6310,3153
256,PCR,0.007966704826784592,0.08925639936040772,0.044173003574020125,0.015493826604535244,1.6257838342803719,0.021441499993670732,1,6310,3153
257,Bagging,0.01189597674156009,0.10906867901262988,0.07264310344050288,-0.4700761224715371,1.6879559299190647,0.9107389000128023,1,6310,3153
258,RF,0.010787173200711209,0.10386131715278411,0.06701245980900768,-0.3330528544098963,1.7035297318212153,9.538808299985249,1,6310,3153
259,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.01376860000891611,1,6310,3153
260,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.04675330000463873,1,6310,3153
261,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.0031359000131487846,1,6310,3153
262,PLS,0.00843312295452194,0.09183203664583477,0.0518574981539336,-0.04214500100674279,1.5885571511497802,0.017387100029736757,1,6310,3153
263,XGBoost,0.013233905283321721,0.11503871210736724,0.08045357828667139,-0.6354141056861038,1.7505136458799004,9.296409200003836,1,6310,3153
264,AdaBoost,0.007157896505770154,0.08460435275900498,0.04690725493960942,-0.04725578276900366,0.11343602718363265,0.6689863000065088,2,9463,3153
265,Boosting,0.007335805687702977,0.08564931808078204,0.04708695077460906,-0.07328527613156588,0.11377322433509102,2.692508500011172,2,9463,3153
266,DecisionTree,0.007092855775939583,0.08421909389170358,0.04455038826109694,-0.037739819472290215,0.1079833420621557,0.014932800026144832,2,9463,3153
267,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.0030574999982491136,2,9463,3153
268,PCR,0.00682933323152695,0.08263977995812277,0.045435585895004064,0.0008155729259736733,0.10833757542373705,0.022977300046477467,2,9463,3153
269,Bagging,0.008012295425961196,0.08951142623129851,0.05781700923984674,-0.17226097238586413,0.13408548129787634,1.026962600008119,2,9463,3153
270,RF,0.007887462469299899,0.08881138704749464,0.05764569915123989,-0.15399694249407836,0.1353772724572223,11.552737699996214,2,9463,3153
271,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.017927999957464635,2,9463,3153
272,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.0441953000263311,2,9463,3153
273,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.006339100014884025,2,9463,3153
274,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.0219234999967739,2,9463,3153
275,XGBoost,0.009086758536757496,0.09532449075005592,0.05954247306686275,-0.3294632601314773,0.14093957103089352,17.916626700025517,2,9463,3153
276,AdaBoost,0.006993677080444159,0.08362820744488166,0.04802835077712638,-0.11495830588095268,0.11675131527252754,0.9642149000428617,3,12616,3153
277,Boosting,0.00732516042626872,0.08558715105825593,0.054660167592081796,-0.16780462769952176,0.12557797202096643,5.254108300025109,3,12616,3153
278,DecisionTree,0.006265264266767753,0.07915342233136703,0.035029389852288054,0.0011680046960070856,0.09443402169468294,0.03881800000090152,3,12616,3153
279,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.00736499996855855,3,12616,3153
280,PCR,0.006128940829209313,0.0782875521983496,0.03881274774537823,0.022901199872695677,0.10015420016116826,0.04247619997477159,3,12616,3153
281,Bagging,0.010338958036850483,0.10168066697681759,0.07146609985101574,-0.648275578747336,0.15973595839838906,1.4929280999931507,3,12616,3153
282,RF,0.009376634056463478,0.09683302151881598,0.06964638324748242,-0.494858270149958,0.15468269767703305,17.66106910002418,3,12616,3153
283,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.025371699943207204,3,12616,3153
284,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.013821700005792081,3,12616,3153
285,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.006216700014192611,3,12616,3153
286,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.02150690002599731,3,12616,3153
287,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.37584729999070987,3,12616,3153
288,AdaBoost,0.00712065089649622,0.08438394928240928,0.04389670142910364,-0.007879335416694833,0.11310348798419395,1.046080100000836,4,15769,3153
289,Boosting,0.007546185671071681,0.08686878421545728,0.054881089230297594,-0.06811086649861431,0.1387362405955519,5.550521899946034,4,15769,3153
290,DecisionTree,0.0069160165555867655,0.08316259108269033,0.039546322919742895,0.02108525314651355,0.10594264475717483,0.03580409998539835,4,15769,3153
291,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.0058061000308953226,4,15769,3153
292,PCR,0.007060439980756125,0.0840264243006694,0.04364821134216606,0.0006431070710865017,0.11276430249884158,0.05339149996871129,4,15769,3153
293,Bagging,0.010984811866225932,0.10480845321931782,0.07769739604003344,-0.5548248389563628,0.1804754533634769,3.340434700017795,4,15769,3153
294,RF,0.009615621396785264,0.09805927491464163,0.06902211362010795,-0.3610253112927102,0.16125361555043852,18.593375900003593,4,15769,3153
295,LinearReg,0.006885791941531005,0.08298067209616349,0.042013561806823654,0.025363340131895118,0.10862356394886737,0.030086299986578524,4,15769,3153
296,BayesRidge,0.006882440113832403,0.08296047320159404,0.0419827746751977,0.02583776837201024,0.10848925096168585,0.017140099953394383,4,15769,3153
297,RidgeReg,0.0068847029673212035,0.08297411022313649,0.04200360137722054,0.025517476968374475,0.10857547314948446,0.004685099993366748,4,15769,3153
298,PLS,0.006885590586071744,0.08297945882007031,0.041909913640169785,0.025391840617231765,0.10838991813559873,0.025735699979122728,4,15769,3153
299,XGBoost,0.008756695180250386,0.09357721506996447,0.054819061993597325,-0.23945019170369597,0.12893404284919566,0.4579988999757916,4,15769,3153
300,AdaBoost,0.011309829508298317,0.10634768219523319,0.07604401068361577,-0.32299491707782524,812485052621.325,0.5435150000266731,0,3157,3153
301,Boosting,0.008962638678178118,0.09467121356662815,0.05661329565946851,-0.04842653959854948,700715769595.495,1.2206539000035264,0,3157,3153
302,DecisionTree,0.008133027943866927,0.09018330191264304,0.03841830275678529,0.048619201351090324,713846594801.4357,0.007850099995266646,0,3157,3153
303,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.003573399968445301,0,3157,3153
304,PCR,0.00762926577013299,0.08734566829633277,0.04471182817629686,0.10754801144297221,717015243228.494,0.014778300013858825,0,3157,3153
305,Bagging,0.010684315543305898,0.1033649628418929,0.07518824669723395,-0.24982389397451765,692236774779.442,0.37181839998811483,0,3157,3153
306,RF,0.009100934330626007,0.09539881723913567,0.06395692489232033,-0.06460401116063386,815346464991.7281,2.8214148999541067,0,3157,3153
307,LinearReg,0.009131401660271701,0.09555836781921143,0.06427453395800846,-0.06816800142490909,835633276703.3442,0.011105899990070611,0,3157,3153
308,BayesRidge,0.006956949054728853,0.0834083272505141,0.04366515966144879,0.18619390053382923,749453297944.6818,0.005254999967291951,0,3157,3153
309,RidgeReg,0.007024793519656877,0.08381404130369134,0.04515599395789234,0.17825762862223382,762629360729.6433,0.00640199996996671,0,3157,3153
