,model,mse,rmse,mae,r2,mape,time
126,ArbolDecision,0.007185117994536854,0.08476507532313561,0.04046874826550784,0.04684435331303194,0.39454107842821395,0.035070299985818565
127,ReforzamientoAda,0.006592575362216238,0.08119467570115813,0.04119758110308689,0.09883939516605478,0.39241370838082534,0.7009322000085376
128,BayesianRidge,0.006498300108280016,0.08061203451272035,0.04432843464017274,0.11642989183736407,0.8246732840371913,0.013207999989390373
129,Gradiente,0.006092452169901169,0.07805416177181822,0.04092727061735852,0.20809785808828185,394752320012.5899,3.2752216999942902
130,RandomForest,0.005453394684137035,0.07384710342414952,0.03862634584786359,0.31438207807290364,0.2007835599566322,13.113623000012012
131,RegresionLineal,0.006321296135460143,0.07950657919606492,0.04384402180665492,0.11208612881023061,0.7747428731764697,0.024281299993162975
132,Bagging,0.005218493119409051,0.07223913841823593,0.04026006815838696,0.2956534518801087,252951225422.68073,1.430641499988269
133,ArbolDecision,0.007295081527323571,0.08541124941905236,0.040677610345393474,0.050606945534353076,396133693483.5177,0.025060299987671897
134,ReforzamientoAda,0.006829453372556881,0.08264050685079855,0.04597318594327301,0.07944286368268494,372470486678.15924,0.8814089999941643
135,BayesianRidge,0.00652238308691149,0.0807612721972078,0.04409131649458056,0.13469755639287628,0.8321799670939083,0.012858500005677342
136,Gradiente,0.005974344852007859,0.07729388625245763,0.04006579725957301,0.2026725205227422,398095106262.8035,3.0925742000108585
137,RandomForest,0.005276774820748739,0.07264141257401827,0.037839681132340326,0.30639779798379974,0.31625990412225125,11.415788400016027
138,RegresionLineal,0.006196849571519371,0.07872007095728109,0.043477523797151175,0.12657334948843368,403067356811.5487,0.029878300003474578
139,Bagging,0.005947944563873123,0.07712291853835099,0.043180778654629444,0.24330327163365417,159691862189.18774,1.2428291999967769
140,ArbolDecision,0.007185763212092242,0.08476888115394848,0.04066506165624861,0.0704496286905768,0.12351707096898137,0.03549179999390617
141,ReforzamientoAda,0.00677839862615837,0.08233103076093709,0.04338370147864681,0.11391916730371299,0.16350000646310137,0.49599329999182373
142,BayesianRidge,0.006916749178691091,0.08316699572962276,0.045567927090671416,0.11747420951034304,402951641508.47797,0.015033200004836544
143,Gradiente,0.006298790438601071,0.07936491944556531,0.0407819356912636,0.18440778936084545,398099534874.1968,2.9799932000169065
144,RandomForest,0.005197164808219281,0.07209136431098583,0.03818157062011376,0.3156210784557849,0.1192309747590007,11.215472699987004
145,RegresionLineal,0.006840272741983589,0.08270594139470022,0.04487997514631625,0.11998140788550982,0.9520641224463984,0.01841930000227876
146,Bagging,0.005477114819876962,0.07400753218339984,0.04053069445002034,0.25380528295852245,1.2316016556954017,1.3472189999883994
147,ArbolDecision,0.007094927274896469,0.08423139126772435,0.03922170356546323,0.05904442053629899,0.6426597295763385,0.03411510001751594
148,ReforzamientoAda,0.006754085095406032,0.08218324096435983,0.04484272373744023,0.09765077367353514,0.5402350909289722,0.5910902000032365
149,BayesianRidge,0.006552832133145598,0.0809495653672433,0.04440547490962152,0.12770802476060827,0.39253869400116936,0.013957199989818037
150,Gradiente,0.006281779728072242,0.07925767930031917,0.040520577828496065,0.18404275731274622,1.0039408106478729,2.972653700009687
151,RandomForest,0.005052480140910995,0.07108080008631723,0.0374639578069002,0.3487800432809859,261761407795.5958,13.835704199998872
152,RegresionLineal,0.006724021258477782,0.08200012962476207,0.04559083609305692,0.12600573700209017,0.13027020152573932,0.02962929999921471
153,Bagging,0.0053895637105207065,0.07341364798537603,0.040886922052280984,0.26388328734674715,0.22952978423853845,1.1941406999831088
154,ArbolDecision,0.007064366168462799,0.08404978386922121,0.0392121624312923,0.05615585817691937,0.5620287622157302,0.029062299989163876
155,ReforzamientoAda,0.0070390795457286395,0.08389922255735532,0.042616020824368724,0.1109762182973989,395518261230.2449,0.5292054999736138
156,BayesianRidge,0.006569738352888577,0.08105392250155805,0.04497412328902851,0.11518960526520727,0.12835897106827227,0.0153895000112243
157,Gradiente,0.005732581213758108,0.07571381124839845,0.039516457368883054,0.22653834370253922,393448247876.38873,3.2389524999889545
158,RandomForest,0.0051286292650649,0.07161444871717508,0.037751396450020853,0.31645681295981154,0.19411123639656344,11.403035099996487
159,RegresionLineal,0.007268467663653621,0.08525530871244101,0.04692145648000864,0.1201336459467679,402124187771.1497,0.022180800006026402
160,Bagging,0.005782148429510195,0.07604043943527809,0.04192548958260895,0.27101772486898257,0.8302515404250614,1.3102859999926295
161,ArbolDecision,0.0070473764965712045,0.08394865392947766,0.03968598688042269,0.06262360897893604,0.2936984422800303,0.03455529999337159
162,ReforzamientoAda,0.0071640764026556294,0.08464086721351353,0.04683011725297587,0.09783823866792574,336178375690.9612,0.5869970999774523
163,BayesianRidge,0.007061183342499725,0.08403084756504438,0.04613938434351778,0.10252869358831662,403312699157.2296,0.013620999990962446
164,Gradiente,0.00583648939222085,0.0763969200440754,0.03943876232122882,0.20368308319473283,0.09715168722726499,2.961697099992307
165,RandomForest,0.0049486891028009085,0.0703469196397462,0.03759417210508868,0.32569776748204915,0.23314991044421976,13.85359400001471
166,RegresionLineal,0.00652929969560123,0.08080408217164049,0.044704941922923326,0.11014009545911219,403307588342.49646,0.021177200018428266
167,Bagging,0.005302203954765048,0.07281623414297837,0.04029644491461601,0.2798821256682954,0.30137704303519086,1.2884807999944314
168,ArbolDecision,0.007095081790392049,0.08423230847122765,0.04008436941825571,0.053561268633527614,0.7303683597200811,0.029965900001116097
169,ReforzamientoAda,0.006698783979270057,0.08184609935281008,0.04362079646011186,0.10326315213942605,381301040562.7264,1.0913198000052944
170,BayesianRidge,0.006998061656909239,0.08365441803580513,0.04651628223921258,0.11836398659177494,0.4212681496038973,0.01479090002248995
171,Gradiente,0.0061650666988927886,0.07851793870761502,0.040077839545341554,0.19583835672433247,394449456223.0205,3.0635614000202622
172,RandomForest,0.004836771177077204,0.06954689911906356,0.03717645783877684,0.31997902911436304,0.09313059479139935,10.911524199997075
173,RegresionLineal,0.006715699852160724,0.08194937371426779,0.044735570831835554,0.11138830915444242,0.14845353335543515,0.024290600005770102
174,Bagging,0.005797211778267254,0.0761394232856229,0.04225265580141957,0.25381434580030227,389046973033.9049,1.201177999988431
175,ArbolDecision,0.0068939088766124005,0.0830295662798042,0.03925581685442917,0.06858447224230635,0.6378342833780276,0.03733189997728914
176,ReforzamientoAda,0.006893997397392177,0.08303009934591297,0.04356869971931128,0.10411710028921939,394507726894.42645,0.6889284999924712
177,BayesianRidge,0.0069198957305226525,0.08318591064911565,0.04586330508400263,0.1127211293961854,402663587173.82806,0.015027299989014864
178,Gradiente,0.005826649571144688,0.0763324935472744,0.03874124825529479,0.20060036394694736,0.5257783544788903,3.2864658000180498
179,RandomForest,0.0052182129251604,0.07223719904010953,0.03833067445327206,0.3209824894118105,0.3393268566402991,14.985346500005107
180,RegresionLineal,0.006282026435645959,0.07925923564888801,0.04411220702721894,0.12566557371945475,0.9234652455592212,0.02347030001692474
181,Bagging,0.00593759941943509,0.07705582015289364,0.04243290895451545,0.23918415262196346,0.4533121014896411,1.427460200007772
182,ArbolDecision,0.006897126774871264,0.08304894204546656,0.03921042265348737,0.04592743272272448,0.2915134613687844,0.03740170001401566
183,ReforzamientoAda,0.006966281085551926,0.08346425034439552,0.04378322945317131,0.08298944427095822,0.1931234400695479,0.9125059999933001
184,BayesianRidge,0.006730717302894144,0.08204094893950303,0.04444095346310978,0.11503025420562818,0.16315439328511366,0.014115099998889491
185,Gradiente,0.006199359135214114,0.07873600913949166,0.040394819990856735,0.2141965918772778,1.4319515884332477,3.111685599986231
186,RandomForest,0.005121810848710011,0.07156682785138664,0.03801525052471439,0.3306883132901822,173361518339.95572,13.670481600012863
187,RegresionLineal,0.007037605922634948,0.08389043999547832,0.04554429872718496,0.12209186601390976,0.44521401115364007,0.020996799983549863
188,Bagging,0.005952527931824175,0.07715262751082541,0.04256911908097181,0.28173936967097946,0.6185554750256009,1.2828026000061072
189,ArbolDecision,0.007220208855204022,0.08497181212145603,0.03999689742212788,0.0629708491491634,0.7950457784922855,0.034427300008246675
190,ReforzamientoAda,0.007139161901750655,0.08449356130351386,0.04538721084728762,0.09761862250207032,0.5605600770101483,0.7072678999975324
191,BayesianRidge,0.006486635504055237,0.0805396517502729,0.044300749717425716,0.12308502857652115,0.1370474040912785,0.012816599977668375
192,Gradiente,0.0061164790248957185,0.07820792175282322,0.04052481921828429,0.21169799005706436,0.3839929324781404,4.359136999992188
193,RandomForest,0.005048376834448724,0.07105193054695083,0.03798975529623856,0.33897747084256413,219760365490.8711,12.015334299998358
194,RegresionLineal,0.006684799139258715,0.08176062095690513,0.0454157300387345,0.11794792585228964,0.6466796045866198,0.02774600000702776
195,Bagging,0.005803718394279952,0.07618213960161498,0.04198305937236319,0.24878735985574896,0.10572985175904119,1.396536999993259
196,ArbolDecision,0.007375819044645785,0.08588258871649006,0.03942473018906726,0.04651310848446111,0.3269180279935001,0.03773030001320876
197,ReforzamientoAda,0.006806390120680132,0.08250084921187255,0.043782096460451586,0.10133034108959615,0.659095171797661,0.6044540000148118
198,BayesianRidge,0.006740534065745854,0.08210075557353815,0.0451305191012171,0.12872289557787708,403166163157.39307,0.014042900002095848
199,Gradiente,0.005887631747225495,0.07673090477262401,0.03980546198454767,0.21354505150104586,0.3601192202456711,2.888201499998104
200,RandomForest,0.00504963963040421,0.07106081642089548,0.03768510555319689,0.31590716826921816,0.10263949167635432,13.8274179
201,RegresionLineal,0.006592978938736598,0.08119716090317812,0.04463162030334488,0.13427276983392522,402510192825.92267,0.0197852999845054
202,Bagging,0.0056452871374702614,0.0751351258564878,0.041601678903252386,0.2591883956982931,0.43423877160237995,1.34646130001056
203,ArbolDecision,0.0070327373576881125,0.08386141757499757,0.039326343112447065,0.05912707369514303,0.41972498459643076,0.05168139998568222
204,ReforzamientoAda,0.006630677239176292,0.08142897051526743,0.04413641933732637,0.104623581512571,0.6743851196308275,0.6527536000066902
205,BayesianRidge,0.0069642466955003686,0.08345206226032026,0.04584616025485096,0.11191325287198017,0.733677933254916,0.015016299992566928
206,Gradiente,0.006056621936217101,0.07782430170722447,0.039743470285308787,0.2270193172039512,0.5116277430287806,3.0023584000009578
207,RandomForest,0.0051371483551670965,0.07167390288778125,0.038111078839045506,0.35868430754336944,0.22115453831174278,10.940694399992935
208,RegresionLineal,0.006862052360160369,0.08283750575772045,0.04556554180461682,0.12115653891277967,1.4135986131128524,0.02549550001276657
209,Bagging,0.00578449521761647,0.07605586905437653,0.04207607851429696,0.2413997823288162,0.8711842197932748,1.4154627000098117
